amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	signature-confirmation-recommended 
000-8390083-3604236	000-8390083-3604236	2023-02-09T00:44:57+00:00	2023-02-09T09:13:50+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.06	7.49							boca raton	Florida	33432	US		FALSE			FALSE
002-5639425-3409000	002-5639425-3409000	2023-02-09T00:09:14+00:00	2023-02-13T08:51:57+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_2	Cancelled	0										DAVIDSON	NC	28036-9410	US		FALSE			FALSE
002-5639425-3409000	002-5639425-3409000	2023-02-09T00:09:14+00:00	2023-02-13T08:51:57+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_2	Cancelled	0										DAVIDSON	NC	28036-9410	US		FALSE			FALSE
002-5639425-3409000	002-5639425-3409000	2023-02-09T00:09:14+00:00	2023-02-13T08:51:57+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_2	Cancelled	0										DAVIDSON	NC	28036-9410	US		FALSE			FALSE
000-2253060-3903030	000-2253060-3903030	2023-02-08T23:56:15+00:00	2023-02-09T23:39:10+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	13.99	0.84							CHAMPION	MI	49814-9488	US		FALSE			FALSE
002-5260559-9333039	002-5260559-9333039	2023-02-08T22:46:04+00:00	2023-02-12T23:34:35+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	93.59	7.25							PEBBLE BEACH	CA	93953-3200	US		FALSE			FALSE
004-2363095-6840056	004-2363095-6840056	2023-02-08T22:04:00+00:00	2023-02-10T22:46:13+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	353.49	29.6							LAS VEGAS	NEVADA	89169-5980	US		FALSE			FALSE
004-3892389-0333043	004-3892389-0333043	2023-02-08T17:17:02+00:00	2023-02-08T20:16:38+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	2	USD	187.18	15.44							AUSTIN	TX	78702-5319	US		FALSE			FALSE
000-0860090-8008659	000-0860090-8008659	2023-02-08T15:09:39+00:00	2023-02-11T15:09:04+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	93.59								EXETER	NH	03833-2226	US		FALSE			FALSE
000-5330363-0395436	000-5330363-0395436	2023-02-08T14:38:33+00:00	2023-02-09T09:11:03+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	673.31	69.01							Pleasanton	CA	94588	US		TRUE			FALSE
000-5356553-9585854	000-5356553-9585854	2023-02-08T14:24:42+00:00	2023-02-20T20:29:46+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	29.95	1.8							GWYNN OAK	MD	21207-6006	US		FALSE			FALSE
002-9426956-5025000	002-9426956-5025000	2023-02-08T14:18:58+00:00	2023-02-09T16:25:03+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	133.99	12.39							BRENTWOOD	TN	37027-4781	US		FALSE			FALSE
003-3544243-0080032	003-3544243-0080032	2023-02-08T13:09:52+00:00	2023-02-09T21:14:37+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	133.99	8.04							ANKENY	IA	50023-4828	US		FALSE			FALSE
002-3339663-2080255	002-3339663-2080255	2023-02-08T12:22:05+00:00	2023-02-09T05:21:04+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59								CHERRY HILL	NJ	08003-5134	US		FALSE			FALSE
002-0636030-2346634	002-0636030-2346634	2023-02-08T08:40:13+00:00	2023-02-09T21:30:38+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	187.85	17.85							LOS ANGELES	CA	90004-2438	US		FALSE			FALSE
004-0202463-0853048	004-0202463-0853048	2023-02-08T05:33:42+00:00	2023-02-10T03:38:35+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.06	8.03							JACKSONVILLE	FL	32226-2066	US		FALSE			FALSE
002-8369644-4945003	002-8369644-4945003	2023-02-08T03:11:44+00:00	2023-02-08T23:23:16+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	133.99								Needham	MA	2492	US		FALSE			FALSE
002-8369644-4945003	002-8369644-4945003	2023-02-08T03:11:44+00:00	2023-02-08T23:23:16+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59								Needham	MA	2492	US		FALSE			FALSE
002-2593308-9804644	002-2593308-9804644	2023-02-08T01:50:07+00:00	2023-02-09T07:19:13+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	93.59	5.94							RIVERSIDE	CT	06878-2403	US		FALSE			FALSE
003-0935686-4304662	003-0935686-4304662	2023-02-08T01:46:51+00:00	2023-02-08T16:50:35+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59	8.19							Diablo	California	94528	US		FALSE			FALSE
003-0335802-9533030	003-0335802-9533030	2023-02-08T01:42:23+00:00	2023-02-11T23:20:04+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	29.95	1.9	3.35					3.35	ROCKY HILL	CT	06067-5358	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
000-8426203-2620003	000-8426203-2620003	2023-02-08T01:02:34+00:00	2023-02-09T17:06:28+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59	9.13							ORLAND PARK	IL	60467-5401	US		FALSE			FALSE
002-6602530-3060005	002-6602530-3060005	2023-02-07T23:37:31+00:00	2023-02-09T03:05:26+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	113.79	9.39							SAN ANTONIO	TX	78258-4858	US		FALSE			FALSE
000-0458398-2603025	000-0458398-2603025	2023-02-07T23:09:11+00:00	2023-02-10T10:25:43+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	66.66	3.08	5.17					5.17	GREAT NECK	NY	11021-1336	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
000-0052893-0485869	000-0052893-0485869	2023-02-07T22:18:35+00:00	2023-02-09T03:01:07+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	107.06								MIDDLEBURY	VT	05753-8962	US		FALSE			FALSE
002-8455953-9903029	002-8455953-9903029	2023-02-07T22:17:56+00:00	2023-02-08T11:33:12+00:00	Shipped	Amazon	Amazon.com			NextDay	REDACTED_2	Shipped	1	USD	93.59	5.62							ROCKVILLE	MD	20850-3631	US		FALSE			FALSE
004-6339030-9338654	004-6339030-9338654	2023-02-07T20:31:42+00:00	2023-02-14T21:18:24+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	107.06	11.13							Snowmass Village	Colorado	81615	US		FALSE			FALSE
003-6069833-3906232	003-6069833-3906232	2023-02-07T17:14:49+00:00	2023-02-09T09:00:11+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.06	4.95							HUNTINGTON	NY	11743-2810	US		FALSE			FALSE
000-4366543-3583406	000-4366543-3583406	2023-02-07T15:00:17+00:00	2023-02-08T07:43:50+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	66.66	4							MACOMB	MI	48044-3587	US		FALSE			FALSE
000-6599080-0045850	000-6599080-0045850	2023-02-07T13:38:26+00:00	2023-02-09T19:23:49+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	29.95	1.8							WYANDOTTE	MI	48192-2412	US		FALSE			FALSE
004-2033043-8633802	004-2033043-8633802	2023-02-07T09:32:39+00:00	2023-02-10T06:34:23+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	29.95		7.08					7.08	NEW YORK	NY	10033-2507	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
004-3022902-5222640	004-3022902-5222640	2023-02-07T08:06:40+00:00	2023-02-08T22:45:05+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	349.98	27.12	5.99	0.46					POWAY	CA	92064-6129	US		FALSE			FALSE
002-3038052-8949833	002-3038052-8949833	2023-02-07T06:28:53+00:00	2023-02-08T01:29:41+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	29.95	2.81							SAN JOSE	CA	95130-2220	US		FALSE			FALSE
004-9548280-3069005	004-9548280-3069005	2023-02-07T03:53:49+00:00	2023-02-15T23:12:43+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	111	8.27							Park City	Utah	84098	US		FALSE			FALSE
000-5505443-2906620	000-5505443-2906620	2023-02-07T03:34:29+00:00	2023-02-07T03:44:02+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_2	Cancelled	0										HOUSTON	TX	77005-1615	US		FALSE			FALSE
004-3069408-0944200	004-3069408-0944200	2023-02-07T02:52:21+00:00	2023-02-09T02:49:05+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.06	8.03							GAINESVILLE	FLORIDA	32606-7146	US		FALSE			FALSE
004-3442836-0458640	004-3442836-0458640	2023-02-07T02:03:57+00:00	2023-02-07T19:56:58+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	29.95	2.51	7.08					7.08	NORTH LAS VEGAS	NV	89030-4769	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
000-0934033-4565864	000-0934033-4565864	2023-02-07T01:48:55+00:00	2023-02-08T05:31:54+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	188.37	11.96							OLD GREENWICH	CT	06870-1419	US		FALSE			FALSE
004-3208563-4809009	004-3208563-4809009	2023-02-07T00:20:03+00:00	2023-02-07T13:56:30+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	245	21.44							HAMBURG	NY	14075-6509	US		FALSE			FALSE
003-9056200-9629800	003-9056200-9629800	2023-02-07T00:04:28+00:00	2023-02-08T21:56:27+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	133.99	11.05							RICHARDSON	TX	75082-5206	US		FALSE			FALSE
003-3433958-0439456	003-3433958-0439456	2023-02-06T23:21:51+00:00	2023-02-08T07:02:19+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59	6.55							MIAMI LAKES	FL	33014-2746	US		FALSE			FALSE
004-9338042-0833833	004-9338042-0833833	2023-02-06T22:39:15+00:00	2023-02-07T11:28:41+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59	5.85							KATY	TX	77494-7386	US		FALSE			FALSE
000-9389082-6633044	000-9389082-6633044	2023-02-06T21:40:17+00:00	2023-02-08T00:23:51+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.06	9.21							PHOENIX	AZ	85022	US		FALSE			FALSE
000-9389082-6633044	000-9389082-6633044	2023-02-06T21:40:17+00:00	2023-02-08T00:23:51+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.06	9.21							PHOENIX	AZ	85022	US		FALSE			FALSE
000-2606885-4432238	000-2606885-4432238	2023-02-06T20:50:41+00:00	2023-02-08T19:38:08+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	29.95	2.1							DOUGLASVILLE	GA	30135-7440	US		FALSE			FALSE
004-6063260-6899402	004-6063260-6899402	2023-02-06T20:47:26+00:00	2023-02-07T05:48:42+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59								WEEHAWKEN	NJ	07086-6963	US		FALSE			FALSE
003-8390320-8066623	003-8390320-8066623	2023-02-06T20:03:00+00:00	2023-02-08T06:04:38+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	353.15	21.19							MOUNT CLEMENS	MI	48043-3015	US		FALSE			FALSE
004-8655023-0090629	004-8655023-0090629	2023-02-06T19:14:15+00:00	2023-02-08T04:54:00+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	187.85	12.68							GERMANTON	NC	27019-9045	US		FALSE			FALSE
002-3443360-4943465	002-3443360-4943465	2023-02-06T19:00:04+00:00	2023-02-07T06:38:06+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	210	15.23							SOUTH JORDAN	UT	84009-8713	US		FALSE			FALSE
000-5002492-8004224	000-5002492-8004224	2023-02-06T18:10:43+00:00	2023-02-06T22:25:43+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	86.86								BLOOMSBURG	PA	17815	US		FALSE			FALSE
000-2483892-0353033	000-2483892-0353033	2023-02-06T14:35:31+00:00	2023-02-07T07:48:19+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.06	7.49							MIAMI	FL	33192-4177	US		FALSE			FALSE
002-0868333-9905459	002-0868333-9905459	2023-02-06T05:08:52+00:00	2023-02-12T18:14:37+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	29.95	1.46	0.54					0.54	YONKERS	NY	10701-1910	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
000-4039666-9805864	000-4039666-9805864	2023-02-06T04:58:56+00:00	2023-02-09T15:47:08+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_1	Cancelled	0										BABYLON	NY	11702-1113	US		FALSE			FALSE
000-4492695-2633020	000-4492695-2633020	2023-02-06T04:53:21+00:00	2023-02-10T10:57:02+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	353.49	22.09							WAXAHACHIE	TX	75167-8288	US		FALSE			FALSE
004-2495993-0244254	004-2495993-0244254	2023-02-06T04:44:23+00:00	2023-02-10T00:58:10+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	173.25	12.99							KISSIMMEE	FL	34746-2020	US		FALSE			FALSE
003-5304308-6600003	003-5304308-6600003	2023-02-06T03:59:41+00:00	2023-02-13T17:57:39+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	353.31	30.47							DIX HILLS	NY	11746-7927	US		FALSE			FALSE
003-9052903-6350653	003-9052903-6350653	2023-02-06T03:39:06+00:00	2023-02-08T18:45:38+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	29.95								LINCOLN	MA	01773-4809	US		FALSE			FALSE
003-2890433-0053020	003-2890433-0053020	2023-02-06T03:23:34+00:00	2023-02-06T05:31:49+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	38.35	2.88							JACKSONVILLE	FL	32218-7539	US		FALSE			FALSE
004-3240333-9959460	004-3240333-9959460	2023-02-06T02:59:13+00:00	2023-02-07T21:39:26+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	107.06	8.56							HINSDALE	IL	60521-3152	US		FALSE			FALSE
002-5006024-6322659	002-5006024-6322659	2023-02-06T02:45:17+00:00	2023-02-09T23:23:57+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.06								NEW YORK	NY	10128-1198	US		FALSE			FALSE
002-8990903-0396226	002-8990903-0396226	2023-02-06T02:18:47+00:00	2023-02-06T14:55:47+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_2	Cancelled	0										SOUTH MIAMI	FL	33143-4624	US		FALSE			FALSE
004-4453220-3362632	004-4453220-3362632	2023-02-06T02:07:16+00:00	2023-02-06T05:40:50+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	370.32	31.94							Rockville Centre	NY	11570-5803	US		FALSE			FALSE
002-3320969-0965806	002-3320969-0965806	2023-02-06T01:39:01+00:00	2023-02-07T05:26:40+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	370.32	29.63							MANLIUS	NY	13104-9627	US		FALSE			FALSE
004-4093862-9234609	004-4093862-9234609	2023-02-06T00:34:34+00:00	2023-02-07T08:28:40+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59								NEW YORK	NY	10023-7712	US		TRUE			FALSE
004-4093862-9234609	004-4093862-9234609	2023-02-06T00:34:34+00:00	2023-02-07T08:28:40+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59								NEW YORK	NY	10023-7712	US		TRUE			FALSE
000-6508380-4344249	000-6508380-4344249	2023-02-06T00:03:22+00:00	2023-02-06T06:22:30+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	93.59		7.69					7.69	BEAVERTON	OR	97008-6435	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
002-3008052-0230458	002-3008052-0230458	2023-02-05T23:51:51+00:00	2023-02-08T22:05:34+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	198.95	20.39							CHICAGO	IL	60601-7581	US		FALSE			FALSE
002-2394320-8339446	002-2394320-8339446	2023-02-05T23:44:34+00:00	2023-02-07T16:09:10+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	173.25	15.38							NEW YORK	NY	10023-5240	US		FALSE			FALSE
003-8846600-0993804	003-8846600-0993804	2023-02-05T21:30:47+00:00	2023-02-10T03:58:45+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	73.49	6.06							FLOWER MOUND	TX	75028-7622	US		FALSE			FALSE
004-5300893-5003450	004-5300893-5003450	2023-02-05T20:28:39+00:00	2023-02-09T01:49:41+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59								NEW YORK	NY	10014-3811	US		FALSE			FALSE
002-6048565-0304623	002-6048565-0304623	2023-02-05T19:31:32+00:00	2023-02-08T09:41:35+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	93.59								NEW YORK	NY	10128-0724	US		FALSE			FALSE
002-3039993-6343408	002-3039993-6343408	2023-02-05T18:43:09+00:00	2023-02-06T05:16:14+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	113.79	9.39							SAN ANTONIO	TX	78258-4858	US		FALSE			FALSE
004-3680336-0333008	004-3680336-0333008	2023-02-05T16:30:22+00:00	2023-02-06T05:32:42+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	27.95								HULL	MA	02045-2429	US		FALSE			FALSE
000-9383050-6293033	000-9383050-6293033	2023-02-05T13:46:04+00:00	2023-02-07T04:58:06+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	144.76	7.96							KENNEBUNK	ME	04043-7774	US		FALSE			FALSE
000-2300244-3040220	000-2300244-3040220	2023-02-05T02:12:42+00:00	2023-02-06T21:38:44+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	86.86	7.49							SAN FRANCISCO	CA	94116	US		FALSE			FALSE
000-2842560-3009430	000-2842560-3009430	2023-02-05T01:56:05+00:00	2023-02-05T17:58:21+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	2	USD	165.9								NEW YORK	NY	10065-0144	US		FALSE			FALSE
004-9939308-6653803	004-9939308-6653803	2023-02-04T23:44:41+00:00	2023-02-05T04:30:05+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.06								WYNNEWOOD	PA	19096-2620	US		FALSE			FALSE
000-2504500-2638625	000-2504500-2638625	2023-02-04T23:25:31+00:00	2023-02-07T18:31:35+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	133.99	9.38							PINECREST	FL	33156-4547	US		FALSE			FALSE
003-9048064-3339450	003-9048064-3339450	2023-02-04T23:18:22+00:00	2023-02-06T17:07:41+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	27.95	2.45	1.82	0.16					OAKLEY	CA	94561-3187	US		FALSE			FALSE
002-0830596-9865843	002-0830596-9865843	2023-02-04T23:04:23+00:00	2023-02-06T22:12:42+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	370.32	27.77	8.2					8.2	BLOOMINGDALE	IL	60108-1232	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
003-8346346-5662603	003-8346346-5662603	2023-02-04T23:02:44+00:00	2023-02-13T16:08:38+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	188.37	11.3							BOISE	ID	83716-8622	US		FALSE			FALSE
003-8430238-3645800	003-8430238-3645800	2023-02-04T20:41:10+00:00	2023-02-06T04:00:25+00:00	Cancelled	Amazon	Amazon.com			Standard	REDACTED_2	Cancelled	0										DIX HILLS	NY	11746-7927	US		FALSE			FALSE
002-2505909-0660059	002-2505909-0660059	2023-02-04T20:24:11+00:00	2023-02-05T21:39:15+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	370.32	36.11							MURFREESBORO	TN	37130-0329	US		FALSE			FALSE
002-2949006-3636250	002-2949006-3636250	2023-02-04T20:14:54+00:00	2023-02-05T01:30:11+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	27.95	2.31							RENO	NV	89512-1679	US		FALSE			FALSE
002-3925390-2383460	002-3925390-2383460	2023-02-04T19:50:50+00:00	2023-02-06T11:45:02+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59	5.94							RIVERSIDE	CT	06878-2403	US		FALSE			FALSE
002-2444244-0390445	002-2444244-0390445	2023-02-04T18:06:32+00:00	2023-02-06T01:19:24+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	127.26	8.59							MOORESVILLE	NC	28117-7116	US		TRUE			FALSE
000-9036435-0599456	000-9036435-0599456	2023-02-04T17:52:16+00:00	2023-02-05T08:05:29+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59	7.72							HOUSTON	TX	77008-3408	US		FALSE			FALSE
000-9329803-0643450	000-9329803-0643450	2023-02-04T15:56:47+00:00	2023-02-07T19:15:55+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	158.95	14.9							SAN JOSE	CA	95124-6134	US		FALSE			FALSE
002-2636033-0959454	002-2636033-0959454	2023-02-04T15:01:25+00:00	2023-02-04T22:03:30+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	133.99								HASTINGS	MN	55033-3226	US		FALSE			FALSE
002-3530398-5809823	002-3530398-5809823	2023-02-04T14:58:22+00:00	2023-02-05T15:39:38+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	158.95	9.54							ARLINGTON	VA	22209-2770	US		FALSE			FALSE
003-5359229-4333839	003-5359229-4333839	2023-02-04T14:40:42+00:00	2023-02-06T20:59:27+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	352.73	7.19							CRANSTON	RI	02905-3629	US		FALSE			FALSE
000-9950390-4465060	000-9950390-4465060	2023-02-04T14:32:43+00:00	2023-02-05T05:07:25+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	158.95	10.33							STUART	FL	34997-6296	US		FALSE			FALSE
000-9633948-0326653	000-9633948-0326653	2023-02-04T14:05:00+00:00	2023-02-11T15:14:45+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	370.32	33.7							OVERLAND PARK	KANSAS	66224-3888	US		FALSE			FALSE
003-3094038-0454602	003-3094038-0454602	2023-02-04T13:55:38+00:00	2023-02-05T01:47:49+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95								WOODHAVEN	NY	11421-2504	US		FALSE			FALSE
000-0228080-0269862	000-0228080-0269862	2023-02-04T13:45:47+00:00	2023-02-05T00:22:08+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	158.95	11.13							LANDRUM	SC	29356-9473	US		FALSE			FALSE
000-3353000-6583402	000-3353000-6583402	2023-02-04T12:59:22+00:00	2023-02-04T19:07:57+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59	9.59							CHICAGO	IL	60647-4525	US		FALSE			FALSE
000-9253632-0006609	000-9253632-0006609	2023-02-04T10:02:41+00:00	2023-02-06T19:35:02+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59	7.72							LEWISVILLE	TX	75056-5712	US		FALSE			FALSE
000-0863832-3660069	000-0863832-3660069	2023-02-04T07:21:32+00:00	2023-02-06T16:02:08+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	27.95	2.03	7.09					7.09	CHARLOTTE	NC	28278-6913	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
003-3803250-2353806	003-3803250-2353806	2023-02-04T06:29:38+00:00	2023-02-06T21:35:56+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	158.95	11.13							FORT LAUDERDALE	FL	33315-1672	US		FALSE			FALSE
000-4900836-3303806	000-4900836-3303806	2023-02-04T04:06:00+00:00	2023-02-05T02:00:32+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	27.95	2.66							LANSING	IL	60438-2522	US		FALSE			FALSE
003-3430350-8034624	003-3430350-8034624	2023-02-04T02:52:50+00:00	2023-02-04T10:03:24+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.06								NEW YORK	NY	10128-4248	US		FALSE			FALSE
000-5233302-4624250	000-5233302-4624250	2023-02-04T02:44:54+00:00	2023-02-06T23:36:09+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	120.52	7.23							ARLINGTON	VA	22213-1348	US		FALSE			FALSE
003-2938632-2302640	003-2938632-2302640	2023-02-04T01:54:03+00:00	2023-02-04T23:27:34+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	86.86	8.9	7.45					7.45	CHICAGO	IL	60634-2240	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
003-5053239-8653800	003-5053239-8653800	2023-02-04T00:09:45+00:00	2023-02-04T15:51:06+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	158.95	14.15							ATLANTA	GA	30342-3421	US		FALSE			FALSE
